0,81,162
63878,120860,2
120860,63881,2
63878,63880,3
63880,63881,3
92739,92753,28
92753,92767,28
31866,31880,27
31880,31893,27
113786,113790,7
113790,113793,7
41948,122768,3
122768,41951,3
41948,41950,3
41950,41951,3
107484,126340,3
126340,107486,3
107484,107485,2
107485,107486,2
21657,21673,32
21673,21689,32
62995,124089,2
124089,62998,2
62995,62997,3
62997,62998,3
87949,87983,67
87983,88016,67
97275,97278,6
97278,97281,6
105845,105857,24
105857,105869,24
23925,23999,148
23999,24073,148
106601,106634,65
106634,106666,65
20774,20790,32
20790,20806,32
115171,121534,2
121534,121535,2
115171,115173,4
115173,115175,4
33251,33259,15
33259,33266,15
90217,90223,11
90223,90228,11
54298,118383,3
118383,54302,3
54298,54300,4
54300,54302,4
103450,103452,3
103452,103453,3
91729,91742,25
91742,91754,25
55054,55056,1
55054,55055,2
55055,55056,2
42577,42590,26
42590,42603,26
59717,125734,2
125734,59720,2
59717,59719,3
59719,59720,3
51903,51915,24
51915,51927,24
32368,117771,3
117771,32371,3
32368,32370,3
32370,32371,3
20647,20667,39
20667,20686,39
119707,119708,2
119708,119709,2
91602,91607,10
91607,91612,10
31485,31487,1
31485,31486,1
121975,124832,2
124832,6354,2
121975,121978,5
121978,6355,5
101684,101686,3
101686,101687,3
77486,118913,1
77486,77487,1
123487,124508,3
124508,123488,3
123487,123488,1
95382,123449,2
123449,95384,2
95382,95383,2
95383,95384,2
5648,121810,5
121810,5653,5
5648,5651,5
5651,5653,5
6404,6406,4
6406,6408,4
89080,123311,3
123311,89085,3
89080,89083,5
89083,89085,5
32114,32121,13
32121,32127,13
4009,4012,5
4012,4014,5
65638,65650,24
65650,65662,24
61731,118523,3
118523,61735,3
61731,61733,4
61733,61735,4
25056,120443,3
120443,25058,3
25056,25057,2
25057,25058,2
119453,119454,2
119454,95556,2
115546,115552,1
115546,115547,1
5521,121742,5
121742,5528,5
5521,5524,6
5524,5527,6
46859,125594,3
125594,46861,3
46859,118227,2
118227,46861,2
46859,46860,2
46860,46861,2
108488,108495,14
108495,108502,14
7033,7049,32
7049,7065,32
101430,119844,4
119844,101436,4
101430,101433,5
101433,101435,5
48371,125620,4
125620,48375,4
48371,48373,4
48373,48375,4
97523,97530,13
97530,97536,13
24173,24179,11
24179,24184,11
98279,119634,2
119634,98280,2
98279,98280,1
123233,125971,33
125971,119169,33
123233,119169,1
4638,121649,5
121649,4641,5
4638,4640,3
4640,4641,3
115419,126530,3
126530,115422,3
115419,115421,3
115421,115422,3
102942,102944,3
102944,102945,3
71686,71688,1
71686,71687,2
71687,71688,2
35011,117895,2
117895,35013,2
35011,35012,2
35012,35013,2
96640,96645,9
96645,96649,9
36523,118001,4
118001,36527,4
36523,36525,4
36525,36527,4
49000,122937,2
122937,49004,2
49000,49002,4
49002,49004,4
94245,119433,5
119433,94247,5
94245,94246,1
123106,123107,2
123107,77373,2
70803,123039,5
123039,118723,5
70803,118721,4
118721,118723,4
70803,70807,7
70807,70810,7
20012,122394,3
122394,20015,3
20012,20014,3
20014,20015,3
20768,122407,2
122407,20770,2
20768,20769,2
20769,20770,2
111258,120078,3
120078,111260,3
111258,111259,2
111259,111260,2
74583,74620,73
74620,74656,73
66769,66793,48
66793,66817,48
113526,113536,20
113536,113546,20
89328,89356,55
89356,89383,55
105712,105716,7
105716,105719,7
5769,5770,1
87689,87697,16
87697,87705,16
30723,120541,2
120541,30727,2
30723,30725,4
30725,30727,4
83782,83786,7
83786,83789,7
6525,122013,4
122013,6528,4
6525,6527,3
6527,6528,3
100922,100929,14
100929,100936,14
31479,31482,1
31479,31481,3
31481,31482,3
36142,122663,5
122663,36146,5
36142,36144,4
36144,36146,4
68910,120928,4
120928,68914,4
68910,68912,4
68912,68914,4
118818,75018,1
74329,118795,2
118795,74332,2
74329,74331,3
74331,74332,3
119574,98262,1
46224,46231,14
46231,46238,14
75085,120976,1
75085,75087,4
75087,75089,4
6398,6399,1
36015,125416,2
125416,117992,2
36015,36016,1
98400,98412,24
98412,98424,24
99156,99180,47
99180,99203,47
107726,107728,4
107728,107730,4
42190,42230,79
42230,42269,79
6271,121971,2
121971,6273,2
6271,6272,2
6272,6273,2
84284,84365,162
84365,84446,162
31225,123793,3
123793,123794,3
31225,31226,1
96761,96777,31
96777,96792,31
113901,113925,48
113925,113949,48
11690,120194,2
120194,11692,2
11690,11691,2
11691,11692,2
15597,15616,37
15616,15634,37
94366,126067,3
126067,94371,3
94366,94369,5
94369,94371,5
110750,110751,1
21016,122426,2
122426,21018,2
21016,21017,2
21017,21018,2
29586,125235,4
125235,29588,4
29586,29587,2
29587,29588,2
54540,125692,3
125692,54543,3
54540,54542,3
54542,54543,3
6144,121934,9
121934,6147,9
6144,6146,3
6146,6147,3
27947,27948,2
27948,27949,2
77855,77857,4
77857,77859,4
112135,112172,73
112172,112208,73
59076,59092,31
59092,59107,31
30971,30984,25
30984,30996,25
10680,124916,2
124916,10682,2
10680,10682,1
10680,10681,2
10681,10682,2
113647,120171,3
120171,113650,3
113647,113649,3
113649,113650,3
15343,15352,18
15352,15361,18
97263,97267,7
97267,97270,7
118310,50102,1
118310,118315,1
118310,118313,5
118313,118315,5
98019,98029,20
98029,98039,20
93356,93373,34
93373,93390,34
122973,123978,4
123978,51544,4
122973,51541,1
4378,121625,4
121625,4380,4
4378,4379,2
4379,4380,2
62100,125757,4
125757,62103,4
62100,62102,3
62102,62103,3
6646,6657,22
6657,6668,22
51891,51895,8
51895,51899,8
23786,120396,2
120396,23789,2
23786,23788,3
23788,23789,3
40926,125482,4
125482,40929,4
40926,40927,1
45589,120702,5
120702,45593,5
45589,45590,1
78357,123154,2
123154,78359,2
78357,78358,2
78358,78359,2
111881,111882,1
91590,124364,3
124364,91593,3
91590,91592,3
91592,91593,3
5763,121849,6
121849,5770,6
5763,5764,2
5764,5765,2
108730,126379,3
126379,108732,3
108730,108731,2
108731,108732,2
6519,122009,6
122009,6522,6
6519,6521,3
6521,6522,3
22903,120359,3
120359,22907,3
22903,22905,4
22905,22907,4
72055,124177,2
124177,72056,2
72055,72056,1
109486,121450,3
121450,109489,3
109486,109487,1
113393,120155,4
120155,113396,4
113393,113395,3
113395,113396,3
68904,68907,5
68907,68909,5
48613,125631,2
125631,48617,2
48613,48615,4
48615,48617,4
77474,118897,2
118897,118898,2
77474,77475,1
110242,121464,3
121464,110245,3
110242,110244,3
110244,110245,3
28322,28352,59
28352,28381,59
97009,97011,4
97011,97013,4
21264,120303,3
120303,21267,3
21264,21266,3
21266,21267,3
119568,119570,1
119568,124468,6
124468,119574,6
119568,119569,1
76591,76713,244
76713,76835,244
48486,48490,7
48490,48493,7
106208,106226,36
106226,106244,36
86673,124330,4
124330,86676,4
86673,86675,3
86675,86676,3
111627,111642,30
111642,111657,30
78859,78901,84
78901,78943,84
103813,119912,2
119912,119913,2
103813,103814,2
103814,103815,2
83522,125913,2
125913,83525,2
83522,124306,2
124306,83525,2
83522,83523,1
5509,5512,5
5512,5514,5
67894,67909,30
67909,67924,30
35126,35137,21
35137,35147,21
72557,118753,3
118753,72559,3
72557,72558,2
72558,72559,2
52266,125681,2
125681,52269,2
52266,52268,3
52268,52269,3
117802,125301,4
125301,32590,4
117802,117804,3
117804,32590,3
7021,7024,5
7024,7026,5
73313,124200,3
124200,73317,3
73313,73315,4
73315,73317,4
77976,118938,1
77976,118937,1
77976,77977,1
57685,118469,3
118469,57688,3
57685,57687,3
57687,57688,3
119314,124355,1
119314,90527,1
45964,45971,13
45971,45977,13
112256,112265,17
112265,112273,17
6138,121928,5
121928,6141,5
6138,6140,3
6140,6141,3
31092,120577,2
120577,31094,2
31092,31093,2
31093,31094,2
94233,94238,10
94238,94243,10
33360,33362,3
33362,33363,3
46593,120749,4
120749,46596,4
46593,46595,3
46595,46596,3
108222,126365,4
126365,108225,4
108222,108224,3
108224,108225,3
26302,26315,26
26315,26328,26
100408,124558,4
124558,100410,4
100408,100409,2
100409,100410,2
37140,125456,2
125456,37144,2
37140,37142,4
37142,37144,4
9035,9060,50
9060,9085,50
119816,100181,1
38652,38669,33
38669,38685,33
34745,34757,23
34757,34768,23
30838,120551,3
120551,30842,3
30838,30840,4
30840,30842,4
63606,125777,4
125777,63610,4
63606,63608,4
63608,63610,4
88560,88574,28
88574,88588,28
5884,5891,13
5891,5897,13
47978,47981,5
47981,47983,5
7396,7397,2
7397,7398,2
36257,122675,1
36257,36258,1
32350,123824,3
123824,32353,3
32350,32352,3
32352,32353,3
93979,121218,4
121218,93982,4
93979,93981,3
93981,93982,3
52641,52746,209
52746,52850,209
103305,103308,5
103308,103310,5
50246,120826,4
120826,50249,4
50246,50248,3
50248,50249,3
46339,118196,2
118196,46342,2
46339,46341,3
46341,46342,3
75956,75958,4
75958,75960,4
22897,125064,3
125064,22903,3
22897,22900,6
22900,22903,6
97003,124446,4
124446,97009,4
97003,97004,1
60328,118503,3
118503,60333,3
60328,60331,5
60331,60333,5
48607,125630,3
125630,48609,3
48607,123963,2
123963,48609,2
48607,48608,2
48608,48609,2
77468,77469,1
89945,119301,3
119301,89948,3
89945,89947,3
89947,89948,3
78224,118941,2
118941,78227,2
78224,78226,3
78226,78227,3
94608,94613,9
94613,94617,9
4874,4938,128
4938,5002,128
41549,41560,22
41560,41571,22
44573,122813,4
122813,44577,4
44573,44575,4
44575,44577,4
110865,123621,2
123621,110867,2
110865,110866,2
110866,110867,2
106958,124672,2
124672,106962,2
106958,106960,4
106960,106962,4
123342,90413,1
21131,21138,14
21138,21145,14
87423,123263,2
123263,87426,2
87423,87425,3
87425,87426,3
92086,124368,2
124368,92089,2
92086,92088,3
92088,92089,3
6259,121965,2
121965,6261,2
6259,6260,2
6260,6261,2
35120,35121,2
35121,35122,2
113133,113136,1
113133,113135,3
113135,113136,3
109226,120041,4
120041,109228,4
109226,109227,2
109227,109228,2
7015,124871,4
124871,7019,4
7015,7016,1
23399,23414,30
23414,23429,30
113889,113890,1
106075,106079,7
106079,106082,7
24911,123741,2
123741,24914,2
24911,24913,3
24913,24914,3
13190,122366,4
122366,13194,4
13190,13192,4
13192,13194,4
13946,120215,6
120215,13950,6
13946,13948,4
13948,13950,4
108343,108357,27
108357,108370,27
6132,6134,4
6134,6136,4
84145,119127,3
119127,84148,3
84145,84147,3
84147,84148,3
113762,120173,3
120173,113765,3
113762,113764,3
113764,113765,3
32598,32600,1
32598,32599,2
32599,32600,2
57552,57570,35
57570,57587,35
102797,102813,32
102813,102829,32
21633,117653,4
117653,21636,4
21633,21635,3
21635,21636,3
59064,118487,3
118487,59067,3
59064,59066,3
59066,59067,3
108216,124701,3
124701,108219,3
108216,108218,3
108218,108219,3
38773,38797,48
38797,38821,48
34866,34871,9
34871,34875,9
76204,125824,2
125824,76206,2
76204,76205,2
76205,76206,2
9912,9946,68
9946,9980,68
72297,72312,30
72312,72327,30
64483,118570,6
118570,64485,6
64483,64484,2
64484,64485,2
93344,121199,1
93344,93345,2
93345,93346,2
96495,96507,23
96507,96518,23
19994,19995,1
88681,88719,76
88719,88757,76
24657,24658,1
16843,16846,5
16846,16848,5
94856,119439,4
119439,94859,4
94856,94858,3
94858,94859,3
74565,74573,16
74573,74581,16
95612,95738,252
95738,95864,252
75321,75335,27
75335,75348,27
22262,22300,76
22300,22338,76
23018,122515,3
122515,23021,3
23018,120368,5
120368,23022,5
23018,23020,3
23020,23021,3
117415,124890,2
124890,122209,2
117415,7179,1
44821,122823,4
122823,44825,4
44821,44823,4
44823,44825,4
8146,8147,1
115020,121533,3
121533,115022,3
115020,115021,2
115021,115022,2
94729,123430,3
123430,94731,3
94729,94730,2
94730,94731,2
8902,124897,2
124897,8904,2
8902,8903,2
8903,8904,2
67380,118619,5
118619,67383,5
67380,67382,3
67382,67383,3
96241,121287,1
96241,96242,1
47089,47107,35
47107,47124,35
63473,63535,124
63535,63597,124
56415,118447,5
118447,56418,5
56415,56417,3
56417,56418,3
101660,126238,5
126238,101663,5
101660,101662,3
101662,101663,3
118044,38770,1
118044,118045,2
118045,118046,2
11926,11966,80
11966,12006,80
29066,120486,1
29066,29067,2
29067,29068,2
107835,126349,4
126349,107840,4
107835,107838,5
107838,107840,5
42299,42325,52
42325,42351,52
18101,117556,4
117556,18104,4
18101,18103,3
18103,18104,3
96114,96121,13
96121,96127,13
75823,75824,1
104684,119941,3
119941,104689,3
104684,104687,5
104687,104689,5
18857,117591,3
117591,18860,3
18857,18859,3
18859,18860,3
35241,122630,3
122630,35243,3
35241,35242,2
35242,35243,2
46962,46976,28
46976,46990,28
76579,76584,9
76584,76588,9
101533,119851,4
119851,101536,4
101533,101535,3
101535,101536,3
117917,123849,3
123849,117921,3
117917,117919,4
117919,117921,4
44567,125537,4
125537,44570,4
44567,44569,3
44569,44570,3
89812,89813,2
89813,89814,2
85905,125993,2
125993,85907,2
85905,85906,2
85906,85907,2
36753,36768,30
36768,36783,30
6380,6388,16
6388,6396,16
6253,6254,1
67882,118654,3
118654,67884,3
67882,67883,2
67883,67884,2
117790,32497,1
49103,49137,68
49137,49171,68
94348,94353,9
94353,94357,9
106825,124671,3
124671,106828,3
106825,106827,3
106827,106828,3
4614,121639,5
121639,4624,5
4614,4619,10
4619,4624,10
75569,75576,14
75576,75583,14
113000,124793,5
124793,113003,5
113000,113002,3
113002,113003,3
6882,6884,3
6884,6885,3
52127,52174,94
52174,52221,94
19359,19366,13
19366,19372,13
27929,125173,3
125173,27932,3
27929,27931,3
27931,27932,3
109849,121456,5
121456,109852,5
109849,109851,3
109851,109852,3
3731,3778,94
3778,3825,94
5999,121899,4
121899,6002,4
5999,6001,3
6001,6002,3
34860,123838,2
123838,117874,2
34860,34863,6
34863,34866,6
108966,126382,4
126382,108968,4
108966,108967,2
108967,108968,2
27046,27065,37
27065,27083,37
27802,125165,4
125165,27805,4
27802,27804,3
27804,27805,3
61326,61334,15
61334,61341,15
102664,102704,79
102704,102743,79
70652,70663,22
70663,70674,22
75315,118833,2
118833,75321,2
75315,75318,5
75318,75320,5
55024,118414,4
118414,55027,4
55024,55026,3
55026,55027,3
5872,5877,9
5877,5881,9
112746,112753,14
112753,112760,14
47210,47232,43
47232,47253,43
27675,27682,13
27682,27688,13
33094,123828,1
33094,33095,1
41664,125495,4
125495,41666,4
41664,41665,2
41665,41666,2
34606,125383,3
125383,34610,3
34606,34607,2
34607,34608,2
112619,121473,3
121473,112622,3
112619,112621,3
112621,112622,3
92328,92351,45
92351,92373,45
88421,123306,2
123306,88423,2
88421,88422,2
88422,88423,2
89933,89939,12
89939,89945,12
4106,121607,3
121607,4109,3
4106,4108,3
4108,4109,3
98503,119767,2
119767,98507,2
98503,98505,4
98505,98507,4
40781,40812,61
40812,40842,61
4862,117349,3
117349,4865,3
4862,4864,3
4864,4865,3
54014,118381,2
118381,54017,2
54014,54016,3
54016,54017,3
111736,120101,4
120101,111740,4
111736,111738,4
111738,111740,4
5618,121803,4
121803,5623,4
5618,5621,5
5621,5623,5
120306,21302,1
43049,43050,1
22758,22787,58
22787,22816,58
6374,6376,3
6376,6377,3
51619,51621,3
51621,51622,3
117911,117913,4
117913,117915,4
45317,45318,1
103039,121398,3
121398,103042,3
103039,103041,3
103041,103042,3
95225,123441,4
123441,95229,4
95225,95227,4
95227,95229,4
111609,111610,1
120179,121495,1
120179,120180,2
120180,113801,2
39015,39016,1
55399,55421,44
55421,55443,44
7003,122171,3
122171,7008,3
7003,7006,5
7006,7008,5
23387,120381,3
120381,23389,3
23387,23388,2
23388,23389,2
39771,118075,3
118075,39774,3
39771,39773,3
39773,39774,3
88923,88924,1
20236,20246,20
20246,20256,20
94342,94343,1
90435,90442,14
90442,90449,14
37376,122694,3
122694,37379,3
37376,120595,4
120595,37379,4
37376,37378,3
37378,37379,3
47458,47485,54
47485,47512,54
68505,118673,4
118673,68510,4
68505,68508,5
68508,68510,5
64598,64680,164
64680,64762,164
84889,84897,16
84897,84905,16
105936,105939,5
105939,105941,5
77075,77082,14
77082,77089,14
73924,120970,4
120970,73927,4
73924,73926,3
73926,73927,3
119169,85558,1
119169,119175,12
119175,85558,12
91820,121165,5
121165,91823,5
91820,91822,3
91822,91823,3
51994,52020,52
52020,52046,52
73041,124198,3
124198,73044,3
73041,73043,3
73043,73044,3
7505,7512,13
7512,7518,13
94088,94089,2
94089,94090,2
447,449,4
449,451,4
94844,121270,3
121270,94848,3
94844,94846,4
94846,94848,4
46448,120727,5
120727,46451,5
46448,46450,3
46450,46451,3
26157,117693,2
117693,26159,2
26157,26158,1
58925,125727,2
125727,58927,2
58925,58926,2
58926,58927,2
18343,18365,44
18365,18387,44
86147,121056,3
121056,86152,3
86147,86150,5
86150,86152,5
74426,74441,29
74441,74455,29
119671,119682,1
119671,119675,7
119675,119678,7
104043,104045,4
104045,104047,4
7251,124892,3
124892,122236,3
7251,7254,5
7254,7256,5
23635,125080,3
125080,23639,3
23635,23637,4
23637,23639,4
105555,126299,2
126299,105558,2
105555,124644,2
124644,105558,2
105555,105557,3
105557,105558,3
77450,124262,2
124262,77453,2
77450,77452,3
77452,77453,3
8007,117421,3
117421,8009,3
8007,8008,2
8008,8009,2
69636,118708,6
118708,69638,6
69636,69637,2
69637,69638,2
32961,32986,49
32986,33010,49
21240,120299,2
120299,21242,2
21240,21241,2
21241,21242,2
50101,120824,2
120824,50104,2
50101,118307,1
50101,50102,1
46194,46198,7
46198,46201,7
116393,116407,28
116407,116421,28
46950,46954,8
46954,46958,8
27415,27439,48
27439,27463,48
117905,125392,4
125392,117910,4
117905,117907,4
117907,117909,4
98370,126167,4
126167,98372,4
98370,98371,1
45311,122830,2
122830,45313,2
45311,45312,2
45312,45313,2
70265,70287,43
70287,70308,43
13299,120203,3
120203,13303,3
13299,13301,4
13301,13303,4
78835,78840,10
78840,78845,10
111603,111606,5
111606,111608,5
50730,50764,68
50764,50798,68
95975,121281,2
121281,95978,2
95975,95977,3
95977,95978,3
59300,124077,2
124077,59303,2
59300,59302,3
59302,59303,3
92068,92069,2
92069,92070,2
7753,7756,5
7756,7758,5
20986,20988,3
20988,20989,3
25649,120450,2
120450,25651,2
25649,25650,2
25650,25651,2
88034,121079,4
121079,88038,4
88034,88036,4
88036,88038,4
51359,51384,50
51384,51409,50
18591,18595,8
18595,18599,8
88790,121110,3
121110,88793,3
88790,88792,3
88792,88793,3
35731,122638,3
122638,35734,3
35731,35733,3
35733,35734,3
68499,118671,2
118671,68502,2
68499,68501,3
68501,68502,3
37999,38009,19
38009,38018,19
66860,66888,55
66888,66915,55
30185,120515,4
120515,30189,4
30185,30187,4
30187,30189,4
75430,120986,3
120986,75435,3
75430,75433,5
75433,75435,5
51988,51989,2
51989,51990,2
76942,124242,4
124242,76946,4
76942,76944,4
76944,76946,4
23883,120399,5
120399,23888,5
23883,23886,5
23886,23888,5
77698,124270,2
124270,77701,2
77698,77700,3
77700,77701,3
111222,120074,2
120074,111225,2
111222,111224,3
111224,111225,3
107315,107320,10
107320,107325,10
29302,29310,15
29310,29317,15
66733,66750,33
66750,66766,33
83117,83133,31
83133,83148,31
95594,95595,2
95595,95596,2
112734,126468,2
126468,112736,2
112734,112735,2
112735,112736,2
55768,55858,179
55858,55947,179
89292,119272,3
119272,89297,3
89292,89295,5
89295,89297,5
93955,123401,2
123401,93958,2
93955,93956,2
93956,93957,2
118909,118911,1
118909,118910,2
118910,77485,2
82234,82244,19
82244,82253,19
46315,46322,14
46322,46329,14
83746,83763,33
83763,83779,33
92316,119393,4
119393,92321,4
92316,92319,5
92319,92321,5
22873,22874,2
22874,22875,2
68118,120918,4
120918,68121,4
68118,68120,3
68120,68121,3
101642,119853,2
119853,101645,2
101642,101644,3
101644,101645,3
77444,77445,1
24385,122519,2
122519,24389,2
24385,120414,3
120414,24388,3
24385,24387,3
24387,24388,3
93828,93862,68
93862,93896,68
50095,122963,3
122963,118303,3
50095,118303,1
50095,50096,2
50096,50097,2
46188,118179,1
46188,46190,3
46190,46191,3
38374,122717,3
122717,38378,3
38374,38376,4
38376,38378,4
30560,30561,2
30561,30562,2
88282,88283,2
88283,88284,2
98364,98365,1
110841,110846,9
110846,110850,9
74166,123061,2
123061,118785,2
74166,118784,1
74166,74168,3
74168,74169,3
37491,37492,2
37492,37493,2
33584,33586,3
33586,33587,3
95213,95219,12
95219,95225,12
46061,46080,38
46080,46099,38
38247,120625,1
38247,38249,3
38249,38250,3
5479,5480,1
82736,82748,23
82748,82759,23
9386,9430,87
9430,9473,87
55387,118421,4
118421,55390,4
55387,55389,3
55389,55390,3
120923,68315,1
39003,39007,8
39007,39011,8
31945,31973,55
31973,32000,55
49841,122956,4
122956,49844,4
49841,49843,3
49843,49844,3
